ID,NL,MR,ALIGNMENT,MONOTONIC
515,quale è la popolazione di erie pennsylvania,"answer(population_1(cityid(erie, pa)))","('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('di', 'ε'), ('erie', 'cityid(erie, pa)'), ('pennsylvania', 'ε')",1
516,quale è la popolazione delle hawaii,answer(population_1(stateid(hawaii))),"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('delle', 'ε'), ('hawaii', 'stateid(hawaii)')",1
517,quale è la popolazione di houston,"answer(population_1(cityid(houston, _)))","('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('di', 'ε'), ('houston', 'cityid(houston, _)')",1
518,quale è la popolazione dell idaho,answer(population_1(stateid(idaho))),"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('dell', 'ε'), ('idaho', 'stateid(idaho)')",1
519,quale è la popolazione dell illinois,answer(population_1(stateid(illinois))),"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('dell', 'ε'), ('illinois', 'stateid(illinois)')",1
520,quale è la popolazione del maine,answer(population_1(stateid(maine))),"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('del', 'ε'), ('maine', 'stateid(maine)')",1
521,quale è la popolazione del maryland,answer(population_1(stateid(maryland))),"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('del', 'ε'), ('maryland', 'stateid(maryland)')",1
522,quale è la popolazione del minnesota,answer(population_1(stateid(minnesota))),"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('del', 'ε'), ('minnesota', 'stateid(minnesota)')",1
523,quale è la popolazione del montana,answer(population_1(stateid(montana))),"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('del', 'ε'), ('montana', 'stateid(montana)')",1
524,quale è la popolazione del new mexico,answer(population_1(stateid(new mexico))),"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('del', 'ε'), ('new', 'stateid(new mexico)'), ('mexico', 'ε')",1
525,quale è la popolazione di new york,answer(population_1(stateid(new york))),"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('di', 'ε'), ('new', 'stateid(new york)'), ('york', 'ε')",1
526,quale è la popolazione di new york city,"answer(population_1(city(cityid(new york, _))))","('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('di', 'ε'), ('new', 'cityid(new york, _)'), ('york', 'ε'), ('city', 'city')",0
527,quale è la popolazione dell oregon,answer(population_1(stateid(oregon))),"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('dell', 'ε'), ('oregon', 'stateid(oregon)')",1
528,quale è la popolazione di portland maine,"answer(population_1(cityid(portland, me)))","('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('di', 'ε'), ('portland', 'cityid(portland, me)'), ('maine', 'ε')",1
529,quale è la popolazione del rhode island,answer(population_1(stateid(rhode island))),"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('del', 'ε'), ('rhode', 'stateid(rhode island)'), ('island', 'ε')",1
530,quale è la popolazione di sacramento,"answer(population_1(cityid(sacramento, _)))","('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('di', 'ε'), ('sacramento', 'cityid(sacramento, _)')",1
531,quale è la popolazione di san antonio,"answer(population_1(cityid(san antonio, _)))","('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('di', 'ε'), ('san', 'cityid(san antonio, _)'), ('antonio', 'ε')",1
532,quale è la popolazione di seattle,"answer(population_1(cityid(seattle, _)))","('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('di', 'ε'), ('seattle', 'cityid(seattle, _)')",1
533,quale è la popolazione di seattle washington,"answer(population_1(cityid(seattle, wa)))","('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('di', 'ε'), ('seattle', 'cityid(seattle, wa)'), ('washington', 'ε')",1
534,quale è la popolazione del south dakota,answer(population_1(stateid(south dakota))),"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('del', 'ε'), ('south', 'stateid(south dakota)'), ('dakota', 'ε')",1
535,quale è la popolazione di springfield missouri,"answer(population_1(cityid(springfield, mo)))","('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('di', 'ε'), ('springfield', 'cityid(springfield, mo)'), ('missouri', 'ε')",1
536,quale è la popolazione di springfield south dakota,"answer(population_1(cityid(springfield, sd)))","('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('di', 'ε'), ('springfield', 'cityid(springfield, sd)'), ('south', 'ε'), ('dakota', 'ε')",1
537,quale è la popolazione di tempe arizona,"answer(population_1(cityid(tempe, az)))","('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('di', 'ε'), ('tempe', 'cityid(tempe, az)'), ('arizona', 'ε')",1
538,quale è la popolazione del texas,answer(population_1(stateid(texas))),"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('del', 'ε'), ('texas', 'stateid(texas)')",1
539,quale è la popolazione della capitale dello stato più grande,answer(population_1(capital(loc_2(largest(state(all)))))),"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('della', 'ε'), ('capitale', 'capital'), ('dello', 'loc_2'), ('stato', 'state(all)'), ('più', 'ε'), ('grande', 'largest')",0
540,quale è la popolazione della capitale dello stato più grande attraverso il quale scorre il mississippi,answer(population_1(capital(loc_2(largest(state(traverse_1(riverid(mississippi)))))))),"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('della', 'ε'), ('capitale', 'capital'), ('dello', 'loc_2'), ('stato', 'state'), ('più', 'ε'), ('grande', 'largest'), ('attraverso', 'traverse_1'), ('il', 'ε'), ('quale', 'ε'), ('scorre', 'ε'), ('il', 'ε'), ('mississippi', 'riverid(mississippi)')",0
541,quale è la popolazione della capitale dello stato più piccolo,answer(population_1(capital(loc_2(smallest(state(all)))))),"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('della', 'ε'), ('capitale', 'capital'), ('dello', 'loc_2'), ('stato', 'state(all)'), ('più', 'ε'), ('piccolo', 'smallest')",0
542,quale è la popolazione della città più grande nello stato con la area più grande,answer(population_1(largest(city(loc_2(largest_one(area_1(state(all)))))))),"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('della', 'ε'), ('città', 'city'), ('più', 'ε'), ('grande', 'largest'), ('nello', 'loc_2'), ('stato', 'state(all)'), ('con', 'ε'), ('la', 'ε'), ('area', 'area_1'), ('più', 'ε'), ('grande', 'largest_one')",0
543,quale è la popolazione dello stato più grande,answer(population_1(largest(state(all)))),"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('dello', 'ε'), ('stato', 'state(all)'), ('più', 'ε'), ('grande', 'largest')",0
544,quale è la popolazione dello stato più grande che confina con il texas,answer(population_1(largest(state(next_to_2(stateid(texas)))))),"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('dello', 'ε'), ('stato', 'state'), ('più', 'ε'), ('grande', 'largest'), ('che', 'ε'), ('confina', 'next_to_2'), ('con', 'ε'), ('il', 'ε'), ('texas', 'stateid(texas)')",0
545,quale è la popolazione delle grandi città in wisconsin,answer(population_1(major(city(loc_2(stateid(wisconsin)))))),"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('delle', 'ε'), ('grandi', 'major'), ('città', 'city'), ('in', 'loc_2'), ('wisconsin', 'stateid(wisconsin)')",1
546,quale è la popolazione dello stato più piccolo,answer(smallest(population_1(state(all)))),"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('dello', 'ε'), ('stato', 'state(all)'), ('più', 'ε'), ('piccolo', 'smallest')",0
547,quale è la popolazione dello stato che confina con più stati,answer(population_1(most(state(next_to_2(state(all)))))),"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('dello', 'ε'), ('stato', 'state'), ('che', 'ε'), ('confina', 'next_to_2'), ('con', 'ε'), ('più', 'most'), ('stati', 'state(all)')",0
548,quale è la popolazione dello stato con la più alta densità di popolazione,answer(population_1(largest_one(density_1(state(all))))),"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('dello', 'ε'), ('stato', 'state(all)'), ('con', 'ε'), ('la', 'ε'), ('più', 'ε'), ('alta', 'largest_one'), ('densità', 'density_1'), ('di', 'ε'), ('popolazione', 'ε')",0
549,quale è la popolazione dello stato con la area più grande,answer(population_1(largest_one(area_1(state(all))))),"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('dello', 'ε'), ('stato', 'state(all)'), ('con', 'ε'), ('la', 'ε'), ('area', 'area_1'), ('più', 'ε'), ('grande', 'largest_one')",0
550,quale è la popolazione di tucson,"answer(population_1(cityid(tucson, _)))","('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('di', 'ε'), ('tucson', 'cityid(tucson, _)')",1
551,quale è la popolazione dello utah,answer(population_1(stateid(utah))),"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('dello', 'ε'), ('utah', 'stateid(utah)')",1
552,quale è la popolazione di washington,answer(population_1(stateid(washington))),"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('di', 'ε'), ('washington', 'stateid(washington)')",1
553,quale è la popolazione di washington dc,"answer(population_1(cityid(washington, dc)))","('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('di', 'ε'), ('washington', 'cityid(washington, dc)'), ('dc', 'ε')",1
554,quale è il fiume che attraversa l ohio,answer(river(traverse_2(stateid(ohio)))),"('quale', 'answer'), ('è', 'ε'), ('il', 'ε'), ('fiume', 'river'), ('che', 'ε'), ('attraversa', 'traverse_2'), ('l', 'ε'), ('ohio', 'stateid(ohio)')",1
555,quale è il fiume più corto,answer(shortest(river(all))),"('quale', 'answer'), ('è', 'ε'), ('il', 'ε'), ('fiume', 'river(all)'), ('più', 'ε'), ('corto', 'shortest')",0
556,quale è il fiume più corto in alaska,answer(shortest(river(loc_2(stateid(alaska))))),"('quale', 'answer'), ('è', 'ε'), ('il', 'ε'), ('fiume', 'river'), ('più', 'ε'), ('corto', 'shortest'), ('in', 'loc_2'), ('alaska', 'stateid(alaska)')",0
557,quale è il fiume più corto in iowa,answer(shortest(river(loc_2(stateid(iowa))))),"('quale', 'answer'), ('è', 'ε'), ('il', 'ε'), ('fiume', 'river'), ('più', 'ε'), ('corto', 'shortest'), ('in', 'loc_2'), ('iowa', 'stateid(iowa)')",0
558,quale è il fiume più corto in nebraska,answer(shortest(river(loc_2(stateid(nebraska))))),"('quale', 'answer'), ('è', 'ε'), ('il', 'ε'), ('fiume', 'river'), ('più', 'ε'), ('corto', 'shortest'), ('in', 'loc_2'), ('nebraska', 'stateid(nebraska)')",0
559,quale è il fiume più corto in texas,answer(shortest(river(loc_2(stateid(texas))))),"('quale', 'answer'), ('è', 'ε'), ('il', 'ε'), ('fiume', 'river'), ('più', 'ε'), ('corto', 'shortest'), ('in', 'loc_2'), ('texas', 'stateid(texas)')",0
560,quale è il fiume più corto in usa,answer(shortest(river(loc_2(countryid(usa))))),"('quale', 'answer'), ('è', 'ε'), ('il', 'ε'), ('fiume', 'river'), ('più', 'ε'), ('corto', 'shortest'), ('in', 'loc_2'), ('usa', 'countryid(usa)')",0
561,quale è il fiume più corto in usa,answer(shortest(river(loc_2(countryid(usa))))),"('quale', 'answer'), ('è', 'ε'), ('il', 'ε'), ('fiume', 'river'), ('più', 'ε'), ('corto', 'shortest'), ('in', 'loc_2'), ('usa', 'countryid(usa)')",0
562,quale è il fiume più corto in usa,answer(shortest(river(loc_2(countryid(usa))))),"('quale', 'answer'), ('è', 'ε'), ('il', 'ε'), ('fiume', 'river'), ('più', 'ε'), ('corto', 'shortest'), ('in', 'loc_2'), ('usa', 'countryid(usa)')",0
563,quanto misura la california,answer(size(stateid(california))),"('quanto', 'answer'), ('misura', 'size'), ('la', 'ε'), ('california', 'stateid(california)')",1
564,quanto misura la florida,answer(size(stateid(florida))),"('quanto', 'answer'), ('misura', 'size'), ('la', 'ε'), ('florida', 'stateid(florida)')",1
565,quanto misura il texas,answer(size(stateid(texas))),"('quanto', 'answer'), ('misura', 'size'), ('il', 'ε'), ('texas', 'stateid(texas)')",1
566,quanto misura la capitale del texas,answer(size(capital(loc_2(stateid(texas))))),"('quanto', 'answer'), ('misura', 'size'), ('la', 'ε'), ('capitale', 'capital'), ('del', 'loc_2'), ('texas', 'stateid(texas)')",1
567,quanto misura lo stato più grande in usa,answer(size(largest(state(loc_2(countryid(usa)))))),"('quanto', 'answer'), ('misura', 'size'), ('lo', 'ε'), ('stato', 'state'), ('più', 'ε'), ('grande', 'largest'), ('in', 'loc_2'), ('usa', 'countryid(usa)')",0
568,quale è la città più piccola in alaska,answer(smallest(city(loc_2(stateid(alaska))))),"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('città', 'city'), ('più', 'ε'), ('piccola', 'smallest'), ('in', 'loc_2'), ('alaska', 'stateid(alaska)')",0
569,quale è la città più piccola in arkansas,answer(smallest(city(loc_2(stateid(arkansas))))),"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('città', 'city'), ('più', 'ε'), ('piccola', 'smallest'), ('in', 'loc_2'), ('arkansas', 'stateid(arkansas)')",0
570,quale è la città più piccola in hawaii,answer(smallest(city(loc_2(stateid(hawaii))))),"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('città', 'city'), ('più', 'ε'), ('piccola', 'smallest'), ('in', 'loc_2'), ('hawaii', 'stateid(hawaii)')",0
571,quale è la città più piccola nello stato più grande,answer(smallest(city(loc_2(largest(state(all)))))),"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('città', 'city'), ('più', 'ε'), ('piccola', 'smallest'), ('nello', 'loc_2'), ('stato', 'state(all)'), ('più', 'ε'), ('grande', 'largest')",0
572,quale è la città più piccola in usa,answer(smallest(city(loc_2(countryid(usa))))),"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('città', 'city'), ('più', 'ε'), ('piccola', 'smallest'), ('in', 'loc_2'), ('usa', 'countryid(usa)')",0
573,quale è la città più piccola in usa,answer(smallest(city(loc_2(countryid(usa))))),"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('città', 'city'), ('più', 'ε'), ('piccola', 'smallest'), ('in', 'loc_2'), ('usa', 'countryid(usa)')",0
574,quale è la città più piccola in washington,answer(smallest(city(loc_2(stateid(washington))))),"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('città', 'city'), ('più', 'ε'), ('piccola', 'smallest'), ('in', 'loc_2'), ('washington', 'stateid(washington)')",0
575,quale è la città più piccola dello stato più piccolo in usa,answer(smallest(city(loc_2(smallest(state(loc_2(countryid(usa)))))))),"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('città', 'city'), ('più', 'ε'), ('piccola', 'smallest'), ('dello', 'loc_2'), ('stato', 'state'), ('più', 'ε'), ('piccolo', 'smallest'), ('in', 'loc_2'), ('usa', 'countryid(usa)')",0
576,quale è lo stato più piccolo che confina con l ohio,answer(smallest(state(next_to_2(stateid(ohio))))),"('quale', 'answer'), ('è', 'ε'), ('lo', 'ε'), ('stato', 'state'), ('più', 'ε'), ('piccolo', 'smallest'), ('che', 'ε'), ('confina', 'next_to_2'), ('con', 'ε'), ('l', 'ε'), ('ohio', 'stateid(ohio)')",0
577,quale è lo stato più piccolo che confina con il wyoming,answer(smallest(state(next_to_2(stateid(wyoming))))),"('quale', 'answer'), ('è', 'ε'), ('lo', 'ε'), ('stato', 'state'), ('più', 'ε'), ('piccolo', 'smallest'), ('che', 'ε'), ('confina', 'next_to_2'), ('con', 'ε'), ('il', 'ε'), ('wyoming', 'stateid(wyoming)')",0
578,quale è lo stato più piccolo per area,answer(smallest_one(area_1(state(all)))),"('quale', 'answer'), ('è', 'ε'), ('lo', 'ε'), ('stato', 'state(all)'), ('più', 'ε'), ('piccolo', 'smallest_one'), ('per', 'ε'), ('area', 'area_1')",0
579,quale è lo stato più piccolo in usa,answer(smallest(state(loc_2(countryid(usa))))),"('quale', 'answer'), ('è', 'ε'), ('lo', 'ε'), ('stato', 'state'), ('più', 'ε'), ('piccolo', 'smallest'), ('in', 'loc_2'), ('usa', 'countryid(usa)')",0
580,quale è lo stato più piccolo che confina con il texas,answer(smallest(state(next_to_2(stateid(texas))))),"('quale', 'answer'), ('è', 'ε'), ('lo', 'ε'), ('stato', 'state'), ('più', 'ε'), ('piccolo', 'smallest'), ('che', 'ε'), ('confina', 'next_to_2'), ('con', 'ε'), ('il', 'ε'), ('texas', 'stateid(texas)')",0
581,quale è lo stato più piccolo che confina con più stati,answer(smallest(most(state(next_to_2(state(all)))))),"('quale', 'answer'), ('è', 'ε'), ('lo', 'ε'), ('stato', 'state'), ('più', 'ε'), ('piccolo', 'smallest'), ('che', 'ε'), ('confina', 'next_to_2'), ('con', 'ε'), ('più', 'most'), ('stati', 'state(all)')",0
582,quale è lo stato più piccolo che il fiume mississippi attraversa,answer(smallest(state(traverse_1(riverid(mississippi))))),"('quale', 'answer'), ('è', 'ε'), ('lo', 'ε'), ('stato', 'state'), ('più', 'ε'), ('piccolo', 'smallest'), ('che', 'ε'), ('il', 'ε'), ('fiume', 'ε'), ('mississippi', 'riverid(mississippi)'), ('attraversa', 'traverse_1')",0
583,quale è lo stato più piccolo attraverso cui passa il fiume più lungo,answer(smallest(state(traverse_1(longest(river(all)))))),"('quale', 'answer'), ('è', 'ε'), ('lo', 'ε'), ('stato', 'state'), ('più', 'ε'), ('piccolo', 'smallest'), ('attraverso', 'traverse_1'), ('cui', 'ε'), ('passa', 'ε'), ('il', 'ε'), ('fiume', 'river(all)'), ('più', 'ε'), ('lungo', 'longest')",0
584,quale è lo stato che contiene il picco più alto,answer(state(loc_1(highest(place(all))))),"('quale', 'answer'), ('è', 'ε'), ('lo', 'ε'), ('stato', 'state'), ('che', 'ε'), ('contiene', 'loc_1'), ('il', 'ε'), ('picco', 'place(all)'), ('più', 'ε'), ('alto', 'highest')",0
