ID,NL,MR,ALIGNMENT,MONOTONIC
519,what is the population of illinois,answer(population_1(stateid(illinois))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('illinois', 'stateid(illinois)')",1
520,what is the population of maine,answer(population_1(stateid(maine))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('maine', 'stateid(maine)')",1
521,what is the population of maryland,answer(population_1(stateid(maryland))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('maryland', 'stateid(maryland)')",1
522,what is the population of minnesota,answer(population_1(stateid(minnesota))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('minnesota', 'stateid(minnesota)')",1
523,what is the population of montana,answer(population_1(stateid(montana))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('montana', 'stateid(montana)')",1
524,what is the population of new mexico,answer(population_1(stateid(new mexico))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('new', 'stateid(new mexico)'), ('mexico', 'ε')",1
525,what is the population of new york,answer(population_1(stateid(new york))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('new', 'stateid(new york)'), ('york', 'ε')",1
526,what is the population of new york city,"answer(population_1(city(cityid(new york, _))))","('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('new', 'cityid(new york, _)'), ('york', 'ε'), ('city', 'city')",0
527,what is the population of oregon,answer(population_1(stateid(oregon))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('oregon', 'stateid(oregon)')",1
528,what is the population of portland maine,"answer(population_1(cityid(portland, me)))","('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('portland', 'cityid(portland, me)'), ('maine', 'ε')",1
529,what is the population of rhode island,answer(population_1(stateid(rhode island))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('rhode', 'stateid(rhode island)'), ('island', 'ε')",1
530,what is the population of sacramento,"answer(population_1(cityid(sacramento, _)))","('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('sacramento', 'cityid(sacramento, _)')",1
531,what is the population of san antonio,"answer(population_1(cityid(san antonio, _)))","('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('san', 'cityid(san antonio, _)'), ('antonio', 'ε')",1
532,what is the population of seattle,"answer(population_1(cityid(seattle, _)))","('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('seattle', 'cityid(seattle, _)')",1
533,what is the population of seattle washington,"answer(population_1(cityid(seattle, wa)))","('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('seattle', 'cityid(seattle, wa)'), ('washington', 'ε')",1
534,what is the population of south dakota,answer(population_1(stateid(south dakota))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('south', 'stateid(south dakota)'), ('dakota', 'ε')",1
535,what is the population of springfield missouri,"answer(population_1(cityid(springfield, mo)))","('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('springfield', 'cityid(springfield, mo)'), ('missouri', 'ε')",1
536,what is the population of springfield south dakota,"answer(population_1(cityid(springfield, sd)))","('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('springfield', 'cityid(springfield, sd)'), ('south', 'ε'), ('dakota', 'ε')",1
537,what is the population of tempe arizona,"answer(population_1(cityid(tempe, az)))","('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('tempe', 'cityid(tempe, az'), ('arizona', 'ε')",1
538,what is the population of texas,answer(population_1(stateid(texas))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('texas', 'stateid(texas)')",1
539,what is the population of the capital of the largest state,answer(population_1(capital(loc_2(largest(state(all)))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('the', 'ε'), ('largest', 'largest'), ('state', 'state(all)')",1
540,what is the population of the capital of the largest state through which the mississippi runs,answer(population_1(capital(loc_2(largest(state(traverse_1(riverid(mississippi)))))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('the', 'ε'), ('largest', 'largest'), ('state', 'state'), ('through', 'traverse_1'), ('which', 'ε'), ('the', 'ε'), ('mississippi', 'riverid(mississippi)'), ('runs', 'ε')",1
541,what is the population of the capital of the smallest state,answer(population_1(capital(loc_2(smallest(state(all)))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('the', 'ε'), ('smallest', 'smallest'), ('state', 'state(all)')",1
542,what is the population of the largest city in the state with the largest area,answer(population_1(largest(city(loc_2(largest_one(area_1(state(all)))))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('the', 'ε'), ('largest', 'largest'), ('city', 'city'), ('in', 'loc_2'), ('the', 'ε'), ('state', 'state(all)'), ('with', 'ε'), ('the', 'ε'), ('largest', 'largest_one'), ('area', 'area_1')",0
543,what is the population of the largest state,answer(population_1(largest(state(all)))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('the', 'ε'), ('largest', 'largest'), ('state', 'state(all)')",1
544,what is the population of the largest state that borders texas,answer(population_1(largest(state(next_to_2(stateid(texas)))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('the', 'ε'), ('largest', 'largest'), ('state', 'state'), ('that', 'ε'), ('borders', 'next_to_2'), ('texas', 'stateid(texas)')",1
545,what is the population of the major cities in wisconsin,answer(population_1(major(city(loc_2(stateid(wisconsin)))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('the', 'ε'), ('major', 'major'), ('cities', 'city'), ('in', 'loc_2'), ('wisconsin', 'stateid(wisconsin)')",1
546,what is the population of the smallest state,answer(smallest(population_1(state(all)))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('the', 'ε'), ('smallest', 'smallest'), ('state', 'state(all)')",0
547,what is the population of the state that borders the most states,answer(population_1(most(state(next_to_2(state(all)))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('the', 'ε'), ('state', 'state'), ('that', 'ε'), ('borders', 'next_to_2'), ('the', 'ε'), ('most', 'most'), ('states', 'state(all)')",0
548,what is the population of the state with the highest population density,answer(population_1(largest_one(density_1(state(all))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('the', 'ε'), ('state', 'state(all)'), ('with', 'ε'), ('the', 'ε'), ('highest', 'largest_one'), ('population', 'ε'), ('density', 'density_1')",0
549,what is the population of the state with the largest area,answer(population_1(largest_one(area_1(state(all))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('the', 'ε'), ('state', 'state(all)'), ('with', 'ε'), ('the', 'ε'), ('largest', 'largest_one'), ('area', 'area_1')",0
550,what is the population of tucson,"answer(population_1(cityid(tucson, _)))","('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('tucson', 'cityid(tucson, _)')",1
551,what is the population of utah,answer(population_1(stateid(utah))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('utah', 'stateid(utah)')",1
552,what is the population of washington,answer(population_1(stateid(washington))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('washington', 'stateid(washington)')",1
553,what is the population of washington dc,"answer(population_1(cityid(washington, dc)))","('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('washington', 'cityid(washington, dc)'), ('dc', 'ε')",1
554,what is the river that cross over ohio,answer(river(traverse_2(stateid(ohio)))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('river', 'river'), ('that', 'ε'), ('cross', 'traverse_2'), ('over', 'ε'), ('ohio', 'stateid(ohio)')",1
555,what is the shortest river,answer(shortest(river(all))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('shortest', 'shortest'), ('river', 'river(all)')",1
556,what is the shortest river in alaska,answer(shortest(river(loc_2(stateid(alaska))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('shortest', 'shortest'), ('river', 'river'), ('in', 'loc_2'), ('alaska', 'stateid(alaska)')",1
557,what is the shortest river in iowa,answer(shortest(river(loc_2(stateid(iowa))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('shortest', 'shortest'), ('river', 'river'), ('in', 'loc_2'), ('iowa', 'stateid(iowa)')",1
558,what is the shortest river in nebraska,answer(shortest(river(loc_2(stateid(nebraska))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('shortest', 'shortest'), ('river', 'river'), ('in', 'loc_2'), ('nebraska', 'stateid(nebraska)')",1
559,what is the shortest river in texas,answer(shortest(river(loc_2(stateid(texas))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('shortest', 'shortest'), ('river', 'river'), ('in', 'loc_2'), ('texas', 'stateid(texas)')",1
560,what is the shortest river in the united states,answer(shortest(river(loc_2(countryid(usa))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('shortest', 'shortest'), ('river', 'river'), ('in', 'loc_2'), ('the', 'ε'), ('united', 'countryid(usa)'), ('states', 'ε')",1
561,what is the shortest river in the us,answer(shortest(river(loc_2(countryid(usa))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('shortest', 'shortest'), ('river', 'river'), ('in', 'loc_2'), ('the', 'ε'), ('us', 'countryid(usa)')",1
562,what is the shortest river in the usa,answer(shortest(river(loc_2(countryid(usa))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('shortest', 'shortest'), ('river', 'river'), ('in', 'loc_2'), ('the', 'ε'), ('usa', 'countryid(usa)')",1
563,what is the size of california,answer(size(stateid(california))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('size', 'size'), ('of', 'ε'), ('california', 'stateid(california)')",1
564,what is the size of florida,answer(size(stateid(florida))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('size', 'size'), ('of', 'ε'), ('florida', 'stateid(florida)')",1
565,what is the size of texas,answer(size(stateid(texas))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('size', 'size'), ('of', 'ε'), ('texas', 'stateid(texas)')",1
566,what is the size of the capital of texas,answer(size(capital(loc_2(stateid(texas))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('size', 'size'), ('of', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('texas', 'stateid(texas)')",1
567,what is the size of the largest state in the usa,answer(size(largest(state(loc_2(countryid(usa)))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('size', 'size'), ('of', 'ε'), ('the', 'ε'), ('largest', 'largest'), ('state', 'state'), ('in', 'loc_2'), ('the', 'ε'), ('usa', 'countryid(usa)')",1
568,what is the smallest city in alaska,answer(smallest(city(loc_2(stateid(alaska))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('smallest', 'smallest'), ('city', 'city'), ('in', 'loc_2'), ('alaska', 'stateid(alaska)')",1
569,what is the smallest city in arkansas,answer(smallest(city(loc_2(stateid(arkansas))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('smallest', 'smallest'), ('city', 'city'), ('in', 'loc_2'), ('arkansas', 'stateid(arkansas)')",1
570,what is the smallest city in hawaii,answer(smallest(city(loc_2(stateid(hawaii))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('smallest', 'smallest'), ('city', 'city'), ('in', 'loc_2'), ('hawaii', 'stateid(hawaii)')",1
571,what is the smallest city in the largest state,answer(smallest(city(loc_2(largest(state(all)))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('smallest', 'smallest'), ('city', 'city'), ('in', 'loc_2'), ('the', 'ε'), ('largest', 'largest'), ('state', 'state(all)')",1
572,what is the smallest city in the us,answer(smallest(city(loc_2(countryid(usa))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('smallest', 'smallest'), ('city', 'city'), ('in', 'loc_2'), ('the', 'ε'), ('us', 'countryid(usa)')",1
573,what is the smallest city in the usa,answer(smallest(city(loc_2(countryid(usa))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('smallest', 'smallest'), ('city', 'city'), ('in', 'loc_2'), ('the', 'ε'), ('usa', 'countryid(usa)')",1
574,what is the smallest city in washington,answer(smallest(city(loc_2(stateid(washington))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('smallest', 'smallest'), ('city', 'city'), ('in', 'loc_2'), ('washington', 'stateid(washington)')",1
575,what is the smallest city of the smallest state in the us,answer(smallest(city(loc_2(smallest(state(loc_2(countryid(usa)))))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('smallest', 'smallest'), ('city', 'city'), ('of', 'loc_2'), ('the', 'ε'), ('smallest', 'smallest'), ('state', 'state'), ('in', 'loc_2'), ('the', 'ε'), ('us', 'countryid(usa)')",1
576,what is the smallest state bordering ohio,answer(smallest(state(next_to_2(stateid(ohio))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('smallest', 'smallest'), ('state', 'state'), ('bordering', 'next_to_2'), ('ohio', 'stateid(ohio)')",1
577,what is the smallest state bordering wyoming,answer(smallest(state(next_to_2(stateid(wyoming))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('smallest', 'smallest'), ('state', 'state'), ('bordering', 'next_to_2'), ('wyoming', 'stateid(wyoming)')",1
578,what is the smallest state by area,answer(smallest_one(area_1(state(all)))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('smallest', 'smallest_one'), ('state', 'state(all)'), ('by', 'ε'), ('area', 'area_1')",0
579,what is the smallest state in the usa,answer(smallest(state(loc_2(countryid(usa))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('smallest', 'smallest'), ('state', 'state'), ('in', 'loc_2'), ('the', 'ε'), ('usa', 'countryid(usa)')",1
580,what is the smallest state that borders texas,answer(smallest(state(next_to_2(stateid(texas))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('smallest', 'smallest'), ('state', 'state'), ('that', 'ε'), ('borders', 'next_to_2'), ('texas', 'stateid(texas)')",1
581,what is the smallest state that borders the most states,answer(smallest(most(state(next_to_2(state(all)))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('smallest', 'smallest'), ('state', 'state'), ('that', 'ε'), ('borders', 'next_to_2'), ('the', 'ε'), ('most', 'most'), ('states', 'state(all)')",0
582,what is the smallest state that the mississippi river runs through,answer(smallest(state(traverse_1(riverid(mississippi))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('smallest', 'smallest'), ('state', 'state'), ('that', 'ε'), ('the', 'ε'), ('mississippi', 'riverid(mississippi)'), ('river', 'ε'), ('runs', 'traverse_1'), ('through', 'ε')",0
