,ID,NL,MR,MONOTONIC,ALIGNMENT
520,520,quale è la popolazione del state_name,answer(population_1(stateid(state_name))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('del', 'ε'), ('state_name', 'stateid(state_name)')"
521,521,quale è la popolazione del state_name,answer(population_1(stateid(state_name))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('del', 'ε'), ('state_name', 'stateid(state_name)')"
522,522,quale è la popolazione del state_name,answer(population_1(stateid(state_name))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('del', 'ε'), ('state_name', 'stateid(state_name)')"
523,523,quale è la popolazione del state_name,answer(population_1(stateid(state_name))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('del', 'ε'), ('state_name', 'stateid(state_name)')"
524,524,quale è la popolazione del state_name,answer(population_1(stateid(state_name))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('del', 'ε'), ('city_name', 'stateid(state_name)'), ('state_name', 'ε')"
525,525,quale è la popolazione di state_name,answer(population_1(stateid(state_name))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('di', 'ε'), ('city_name', 'stateid(state_name)'), ('state_name', 'ε')"
526,526,quale è la popolazione di city_name city,"answer(population_1(city(cityid(city_name, _))))",0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('di', 'ε'), ('city_name', 'cityid(city_name, _)'), ('state_name', 'ε'), ('city', 'city')"
527,527,quale è la popolazione dell state_name,answer(population_1(stateid(state_name))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('dell', 'ε'), ('state_name', 'stateid(state_name)')"
528,528,quale è la popolazione di city_name state_name,"answer(population_1(cityid(city_name, state_name)))",1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('di', 'ε'), ('city_name', 'cityid(city_name, state_name)'), ('state_name', 'ε')"
529,529,quale è la popolazione del state_name,answer(population_1(stateid(state_name))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('del', 'ε'), ('city_name', 'stateid(state_name)'), ('state_name', 'ε')"
530,530,quale è la popolazione di city_name,"answer(population_1(cityid(city_name, _)))",1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('di', 'ε'), ('city_name', 'cityid(city_name, _)')"
531,531,quale è la popolazione di city_name,"answer(population_1(cityid(city_name, _)))",1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('di', 'ε'), ('city_name', 'cityid(city_name, _)'), ('state_name', 'ε')"
532,532,quale è la popolazione di city_name,"answer(population_1(cityid(city_name, _)))",1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('di', 'ε'), ('city_name', 'cityid(city_name, _)')"
533,533,quale è la popolazione di city_name state_name,"answer(population_1(cityid(city_name, state_name)))",1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('di', 'ε'), ('city_name', 'cityid(city_name, state_name)'), ('state_name', 'ε')"
534,534,quale è la popolazione del state_name,answer(population_1(stateid(state_name))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('del', 'ε'), ('city_name', 'stateid(state_name)'), ('state_name', 'ε')"
535,535,quale è la popolazione di city_name state_name,"answer(population_1(cityid(city_name, state_name)))",1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('di', 'ε'), ('city_name', 'cityid(city_name, state_name)'), ('state_name', 'ε')"
536,536,quale è la popolazione di city_name state_name,"answer(population_1(cityid(city_name, state_name)))",1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('di', 'ε'), ('city_name', 'cityid(city_name, state_name)')"
537,537,quale è la popolazione di city_name state_name,"answer(population_1(cityid(city_name, state_name)))",1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('di', 'ε'), ('city_name', 'cityid(city_name, state_name)'), ('state_name', 'ε')"
538,538,quale è la popolazione del state_name,answer(population_1(stateid(state_name))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('del', 'ε'), ('state_name', 'stateid(state_name)')"
539,539,quale è la popolazione della capitale dello stato più grande,answer(population_1(capital(loc_2(largest(state(all)))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('della', 'ε'), ('capitale', 'capital'), ('dello', 'loc_2'), ('stato', 'state(all)'), ('più', 'ε'), ('grande', 'largest')"
540,540,quale è la popolazione della capitale dello stato più grande attraverso il quale scorre il river_name,answer(population_1(capital(loc_2(largest(state(traverse_1(riverid(river_name)))))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('della', 'ε'), ('capitale', 'capital'), ('dello', 'loc_2'), ('stato', 'state'), ('più', 'ε'), ('grande', 'largest'), ('attraverso', 'traverse_1'), ('il', 'ε'), ('quale', 'ε'), ('scorre', 'ε'), ('il', 'ε'), ('river_name', 'riverid(river_name)')"
541,541,quale è la popolazione della capitale dello stato più piccolo,answer(population_1(capital(loc_2(smallest(state(all)))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('della', 'ε'), ('capitale', 'capital'), ('dello', 'loc_2'), ('stato', 'state(all)'), ('più', 'ε'), ('piccolo', 'smallest')"
542,542,quale è la popolazione della città più grande nello stato con la area più grande,answer(population_1(largest(city(loc_2(largest_one(area_1(state(all)))))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('della', 'ε'), ('città', 'city'), ('più', 'ε'), ('grande', 'largest'), ('nello', 'loc_2'), ('stato', 'state(all)'), ('con', 'ε'), ('la', 'ε'), ('area', 'area_1'), ('più', 'ε'), ('grande', 'largest_one')"
543,543,quale è la popolazione dello stato più grande,answer(population_1(largest(state(all)))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('dello', 'ε'), ('stato', 'state(all)'), ('più', 'ε'), ('grande', 'largest')"
544,544,quale è la popolazione dello stato più grande che confina con il state_name,answer(population_1(largest(state(next_to_2(stateid(state_name)))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('dello', 'ε'), ('stato', 'state'), ('più', 'ε'), ('grande', 'largest'), ('che', 'ε'), ('confina', 'next_to_2'), ('con', 'ε'), ('il', 'ε'), ('state_name', 'stateid(state_name)')"
545,545,quale è la popolazione delle grandi città in state_name,answer(population_1(major(city(loc_2(stateid(state_name)))))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('delle', 'ε'), ('grandi', 'major'), ('città', 'city'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
546,546,quale è la popolazione dello stato più piccolo,answer(smallest(population_1(state(all)))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('dello', 'ε'), ('stato', 'state(all)'), ('più', 'ε'), ('piccolo', 'smallest')"
547,547,quale è la popolazione dello stato che confina con più stati,answer(population_1(most(state(next_to_2(state(all)))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('dello', 'ε'), ('stato', 'state'), ('che', 'ε'), ('confina', 'next_to_2'), ('con', 'ε'), ('più', 'most'), ('stati', 'state(all)')"
548,548,quale è la popolazione dello stato con la più alta densità di popolazione,answer(population_1(largest_one(density_1(state(all))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('dello', 'ε'), ('stato', 'state(all)'), ('con', 'ε'), ('la', 'ε'), ('più', 'ε'), ('alta', 'largest_one'), ('densità', 'density_1'), ('di', 'ε'), ('popolazione', 'ε')"
549,549,quale è la popolazione dello stato con la area più grande,answer(population_1(largest_one(area_1(state(all))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('dello', 'ε'), ('stato', 'state(all)'), ('con', 'ε'), ('la', 'ε'), ('area', 'area_1'), ('più', 'ε'), ('grande', 'largest_one')"
550,550,quale è la popolazione di city_name,"answer(population_1(cityid(city_name, _)))",1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('di', 'ε'), ('city_name', 'cityid(city_name, _)')"
551,551,quale è la popolazione dello state_name,answer(population_1(stateid(state_name))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('dello', 'ε'), ('state_name', 'stateid(state_name)')"
552,552,quale è la popolazione di state_name,answer(population_1(stateid(state_name))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('di', 'ε'), ('state_name', 'stateid(state_name)')"
553,553,quale è la popolazione di city_name state_name,"answer(population_1(cityid(city_name, state_name)))",1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('di', 'ε'), ('city_name', 'cityid(city_name, state_name)'), ('state_name', 'ε')"
554,554,quale è il fiume che attraversa l state_name,answer(river(traverse_2(stateid(state_name)))),1,"('quale', 'answer'), ('è', 'ε'), ('il', 'ε'), ('fiume', 'river'), ('che', 'ε'), ('attraversa', 'traverse_2'), ('l', 'ε'), ('state_name', 'stateid(state_name)')"
555,555,quale è il fiume più corto,answer(shortest(river(all))),0,"('quale', 'answer'), ('è', 'ε'), ('il', 'ε'), ('fiume', 'river(all)'), ('più', 'ε'), ('corto', 'shortest')"
556,556,quale è il fiume più corto in state_name,answer(shortest(river(loc_2(stateid(state_name))))),0,"('quale', 'answer'), ('è', 'ε'), ('il', 'ε'), ('fiume', 'river'), ('più', 'ε'), ('corto', 'shortest'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
557,557,quale è il fiume più corto in state_name,answer(shortest(river(loc_2(stateid(state_name))))),0,"('quale', 'answer'), ('è', 'ε'), ('il', 'ε'), ('fiume', 'river'), ('più', 'ε'), ('corto', 'shortest'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
558,558,quale è il fiume più corto in state_name,answer(shortest(river(loc_2(stateid(state_name))))),0,"('quale', 'answer'), ('è', 'ε'), ('il', 'ε'), ('fiume', 'river'), ('più', 'ε'), ('corto', 'shortest'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
559,559,quale è il fiume più corto in state_name,answer(shortest(river(loc_2(stateid(state_name))))),0,"('quale', 'answer'), ('è', 'ε'), ('il', 'ε'), ('fiume', 'river'), ('più', 'ε'), ('corto', 'shortest'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
560,560,quale è il fiume più corto in usa,answer(shortest(river(loc_2(countryid(usa))))),0,"('quale', 'answer'), ('è', 'ε'), ('il', 'ε'), ('fiume', 'river'), ('più', 'ε'), ('corto', 'shortest'), ('in', 'loc_2'), ('usa', 'countryid(usa)')"
561,561,quale è il fiume più corto in usa,answer(shortest(river(loc_2(countryid(usa))))),0,"('quale', 'answer'), ('è', 'ε'), ('il', 'ε'), ('fiume', 'river'), ('più', 'ε'), ('corto', 'shortest'), ('in', 'loc_2'), ('usa', 'countryid(usa)')"
562,562,quale è il fiume più corto in usa,answer(shortest(river(loc_2(countryid(usa))))),0,"('quale', 'answer'), ('è', 'ε'), ('il', 'ε'), ('fiume', 'river'), ('più', 'ε'), ('corto', 'shortest'), ('in', 'loc_2'), ('usa', 'countryid(usa)')"
563,563,quanto misura la state_name,answer(size(stateid(state_name))),1,"('quanto', 'answer'), ('misura', 'size'), ('la', 'ε'), ('state_name', 'stateid(state_name)')"
564,564,quanto misura la state_name,answer(size(stateid(state_name))),1,"('quanto', 'answer'), ('misura', 'size'), ('la', 'ε'), ('state_name', 'stateid(state_name)')"
565,565,quanto misura il state_name,answer(size(stateid(state_name))),1,"('quanto', 'answer'), ('misura', 'size'), ('il', 'ε'), ('state_name', 'stateid(state_name)')"
566,566,quanto misura la capitale del state_name,answer(size(capital(loc_2(stateid(state_name))))),1,"('quanto', 'answer'), ('misura', 'size'), ('la', 'ε'), ('capitale', 'capital'), ('del', 'loc_2'), ('state_name', 'stateid(state_name)')"
567,567,quanto misura lo stato più grande in usa,answer(size(largest(state(loc_2(countryid(usa)))))),0,"('quanto', 'answer'), ('misura', 'size'), ('lo', 'ε'), ('stato', 'state'), ('più', 'ε'), ('grande', 'largest'), ('in', 'loc_2'), ('usa', 'countryid(usa)')"
568,568,quale è la città più piccola in state_name,answer(smallest(city(loc_2(stateid(state_name))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('città', 'city'), ('più', 'ε'), ('piccola', 'smallest'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
569,569,quale è la città più piccola in state_name,answer(smallest(city(loc_2(stateid(state_name))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('città', 'city'), ('più', 'ε'), ('piccola', 'smallest'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
570,570,quale è la città più piccola in state_name,answer(smallest(city(loc_2(stateid(state_name))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('città', 'city'), ('più', 'ε'), ('piccola', 'smallest'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
571,571,quale è la città più piccola nello stato più grande,answer(smallest(city(loc_2(largest(state(all)))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('città', 'city'), ('più', 'ε'), ('piccola', 'smallest'), ('nello', 'loc_2'), ('stato', 'state(all)'), ('più', 'ε'), ('grande', 'largest')"
572,572,quale è la città più piccola in usa,answer(smallest(city(loc_2(countryid(usa))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('città', 'city'), ('più', 'ε'), ('piccola', 'smallest'), ('in', 'loc_2'), ('usa', 'countryid(usa)')"
573,573,quale è la città più piccola in usa,answer(smallest(city(loc_2(countryid(usa))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('città', 'city'), ('più', 'ε'), ('piccola', 'smallest'), ('in', 'loc_2'), ('usa', 'countryid(usa)')"
574,574,quale è la città più piccola in state_name,answer(smallest(city(loc_2(stateid(state_name))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('città', 'city'), ('più', 'ε'), ('piccola', 'smallest'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
575,575,quale è la città più piccola dello stato più piccolo in usa,answer(smallest(city(loc_2(smallest(state(loc_2(countryid(usa)))))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('città', 'city'), ('più', 'ε'), ('piccola', 'smallest'), ('dello', 'loc_2'), ('stato', 'state'), ('più', 'ε'), ('piccolo', 'smallest'), ('in', 'loc_2'), ('usa', 'countryid(usa)')"
576,576,quale è lo stato più piccolo che confina con l state_name,answer(smallest(state(next_to_2(stateid(state_name))))),0,"('quale', 'answer'), ('è', 'ε'), ('lo', 'ε'), ('stato', 'state'), ('più', 'ε'), ('piccolo', 'smallest'), ('che', 'ε'), ('confina', 'next_to_2'), ('con', 'ε'), ('l', 'ε'), ('state_name', 'stateid(state_name)')"
577,577,quale è lo stato più piccolo che confina con il state_name,answer(smallest(state(next_to_2(stateid(state_name))))),0,"('quale', 'answer'), ('è', 'ε'), ('lo', 'ε'), ('stato', 'state'), ('più', 'ε'), ('piccolo', 'smallest'), ('che', 'ε'), ('confina', 'next_to_2'), ('con', 'ε'), ('il', 'ε'), ('state_name', 'stateid(state_name)')"
578,578,quale è lo stato più piccolo per area,answer(smallest_one(area_1(state(all)))),0,"('quale', 'answer'), ('è', 'ε'), ('lo', 'ε'), ('stato', 'state(all)'), ('più', 'ε'), ('piccolo', 'smallest_one'), ('per', 'ε'), ('area', 'area_1')"
579,579,quale è lo stato più piccolo in usa,answer(smallest(state(loc_2(countryid(usa))))),0,"('quale', 'answer'), ('è', 'ε'), ('lo', 'ε'), ('stato', 'state'), ('più', 'ε'), ('piccolo', 'smallest'), ('in', 'loc_2'), ('usa', 'countryid(usa)')"
580,580,quale è lo stato più piccolo che confina con il state_name,answer(smallest(state(next_to_2(stateid(state_name))))),0,"('quale', 'answer'), ('è', 'ε'), ('lo', 'ε'), ('stato', 'state'), ('più', 'ε'), ('piccolo', 'smallest'), ('che', 'ε'), ('confina', 'next_to_2'), ('con', 'ε'), ('il', 'ε'), ('state_name', 'stateid(state_name)')"
581,581,quale è lo stato più piccolo che confina con più stati,answer(smallest(most(state(next_to_2(state(all)))))),0,"('quale', 'answer'), ('è', 'ε'), ('lo', 'ε'), ('stato', 'state'), ('più', 'ε'), ('piccolo', 'smallest'), ('che', 'ε'), ('confina', 'next_to_2'), ('con', 'ε'), ('più', 'most'), ('stati', 'state(all)')"
582,582,quale è lo stato più piccolo che il fiume river_name attraversa,answer(smallest(state(traverse_1(riverid(river_name))))),0,"('quale', 'answer'), ('è', 'ε'), ('lo', 'ε'), ('stato', 'state'), ('più', 'ε'), ('piccolo', 'smallest'), ('che', 'ε'), ('il', 'ε'), ('fiume', 'ε'), ('river_name', 'riverid(river_name)'), ('attraversa', 'traverse_1')"
583,583,quale è lo stato più piccolo attraverso cui passa il fiume più lungo,answer(smallest(state(traverse_1(longest(river(all)))))),0,"('quale', 'answer'), ('è', 'ε'), ('lo', 'ε'), ('stato', 'state'), ('più', 'ε'), ('piccolo', 'smallest'), ('attraverso', 'traverse_1'), ('cui', 'ε'), ('passa', 'ε'), ('il', 'ε'), ('fiume', 'river(all)'), ('più', 'ε'), ('lungo', 'longest')"
584,584,quale è lo stato che contiene il picco più alto,answer(state(loc_1(highest(place(all))))),0,"('quale', 'answer'), ('è', 'ε'), ('lo', 'ε'), ('stato', 'state'), ('che', 'ε'), ('contiene', 'loc_1'), ('il', 'ε'), ('picco', 'place(all)'), ('più', 'ε'), ('alto', 'highest')"
