,ID,NL,MR,MONOTONIC,ALIGNMENT
533,533,what is the population of city_name state_name,"answer(population_1(cityid(city_name, state_name)))",1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('city_name', 'cityid(city_name, state_name)'), ('state_name', 'ε')"
534,534,what is the population of state_name,answer(population_1(stateid(state_name))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('city_name', 'stateid(state_name)'), ('state_name', 'ε')"
535,535,what is the population of city_name state_name,"answer(population_1(cityid(city_name, state_name)))",1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('city_name', 'cityid(city_name, state_name)'), ('state_name', 'ε')"
536,536,what is the population of city_name state_name,"answer(population_1(cityid(city_name, state_name)))",1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('city_name', 'cityid(city_name, state_name)')"
537,537,what is the population of city_name state_name,"answer(population_1(cityid(city_name, state_name)))",1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('city_name', 'cityid(city_name, state_name'), ('state_name', 'ε')"
538,538,what is the population of state_name,answer(population_1(stateid(state_name))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('state_name', 'stateid(state_name)')"
539,539,what is the population of the capital of the largest state,answer(population_1(capital(loc_2(largest(state(all)))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('the', 'ε'), ('largest', 'largest'), ('state', 'state(all)')"
540,540,what is the population of the capital of the largest state through which the river_name runs,answer(population_1(capital(loc_2(largest(state(traverse_1(riverid(river_name)))))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('the', 'ε'), ('largest', 'largest'), ('state', 'state'), ('through', 'traverse_1'), ('which', 'ε'), ('the', 'ε'), ('river_name', 'riverid(river_name)'), ('runs', 'ε')"
541,541,what is the population of the capital of the smallest state,answer(population_1(capital(loc_2(smallest(state(all)))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('the', 'ε'), ('smallest', 'smallest'), ('state', 'state(all)')"
542,542,what is the population of the largest city in the state with the largest area,answer(population_1(largest(city(loc_2(largest_one(area_1(state(all)))))))),0,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('the', 'ε'), ('largest', 'largest'), ('city', 'city'), ('in', 'loc_2'), ('the', 'ε'), ('state', 'state(all)'), ('with', 'ε'), ('the', 'ε'), ('largest', 'largest_one'), ('area', 'area_1')"
543,543,what is the population of the largest state,answer(population_1(largest(state(all)))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('the', 'ε'), ('largest', 'largest'), ('state', 'state(all)')"
544,544,what is the population of the largest state that borders state_name,answer(population_1(largest(state(next_to_2(stateid(state_name)))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('the', 'ε'), ('largest', 'largest'), ('state', 'state'), ('that', 'ε'), ('borders', 'next_to_2'), ('state_name', 'stateid(state_name)')"
545,545,what is the population of the major cities in state_name,answer(population_1(major(city(loc_2(stateid(state_name)))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('the', 'ε'), ('major', 'major'), ('cities', 'city'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
546,546,what is the population of the smallest state,answer(smallest(population_1(state(all)))),0,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('the', 'ε'), ('smallest', 'smallest'), ('state', 'state(all)')"
547,547,what is the population of the state that borders the most states,answer(population_1(most(state(next_to_2(state(all)))))),0,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('the', 'ε'), ('state', 'state'), ('that', 'ε'), ('borders', 'next_to_2'), ('the', 'ε'), ('most', 'most'), ('states', 'state(all)')"
548,548,what is the population of the state with the highest population density,answer(population_1(largest_one(density_1(state(all))))),0,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('the', 'ε'), ('state', 'state(all)'), ('with', 'ε'), ('the', 'ε'), ('highest', 'largest_one'), ('population', 'ε'), ('density', 'density_1')"
549,549,what is the population of the state with the largest area,answer(population_1(largest_one(area_1(state(all))))),0,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('the', 'ε'), ('state', 'state(all)'), ('with', 'ε'), ('the', 'ε'), ('largest', 'largest_one'), ('area', 'area_1')"
550,550,what is the population of city_name,"answer(population_1(cityid(city_name, _)))",1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('city_name', 'cityid(city_name, _)')"
551,551,what is the population of state_name,answer(population_1(stateid(state_name))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('state_name', 'stateid(state_name)')"
552,552,what is the population of state_name,answer(population_1(stateid(state_name))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('state_name', 'stateid(state_name)')"
553,553,what is the population of city_name state_name,"answer(population_1(cityid(city_name, state_name)))",1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('population', 'population_1'), ('of', 'ε'), ('city_name', 'cityid(city_name, state_name)'), ('state_name', 'ε')"
554,554,what is the river that cross over state_name,answer(river(traverse_2(stateid(state_name)))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('river', 'river'), ('that', 'ε'), ('cross', 'traverse_2'), ('over', 'ε'), ('state_name', 'stateid(state_name)')"
555,555,what is the shortest river,answer(shortest(river(all))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('shortest', 'shortest'), ('river', 'river(all)')"
556,556,what is the shortest river in state_name,answer(shortest(river(loc_2(stateid(state_name))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('shortest', 'shortest'), ('river', 'river'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
557,557,what is the shortest river in state_name,answer(shortest(river(loc_2(stateid(state_name))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('shortest', 'shortest'), ('river', 'river'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
558,558,what is the shortest river in state_name,answer(shortest(river(loc_2(stateid(state_name))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('shortest', 'shortest'), ('river', 'river'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
559,559,what is the shortest river in state_name,answer(shortest(river(loc_2(stateid(state_name))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('shortest', 'shortest'), ('river', 'river'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
560,560,what is the shortest river in the united states,answer(shortest(river(loc_2(countryid(usa))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('shortest', 'shortest'), ('river', 'river'), ('in', 'loc_2'), ('the', 'ε'), ('united', 'countryid(usa)'), ('states', 'ε')"
561,561,what is the shortest river in the us,answer(shortest(river(loc_2(countryid(usa))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('shortest', 'shortest'), ('river', 'river'), ('in', 'loc_2'), ('the', 'ε'), ('us', 'countryid(usa)')"
562,562,what is the shortest river in the usa,answer(shortest(river(loc_2(countryid(usa))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('shortest', 'shortest'), ('river', 'river'), ('in', 'loc_2'), ('the', 'ε'), ('usa', 'countryid(usa)')"
563,563,what is the size of state_name,answer(size(stateid(state_name))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('size', 'size'), ('of', 'ε'), ('state_name', 'stateid(state_name)')"
564,564,what is the size of state_name,answer(size(stateid(state_name))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('size', 'size'), ('of', 'ε'), ('state_name', 'stateid(state_name)')"
565,565,what is the size of state_name,answer(size(stateid(state_name))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('size', 'size'), ('of', 'ε'), ('state_name', 'stateid(state_name)')"
566,566,what is the size of the capital of state_name,answer(size(capital(loc_2(stateid(state_name))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('size', 'size'), ('of', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('state_name', 'stateid(state_name)')"
567,567,what is the size of the largest state in the usa,answer(size(largest(state(loc_2(countryid(usa)))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('size', 'size'), ('of', 'ε'), ('the', 'ε'), ('largest', 'largest'), ('state', 'state'), ('in', 'loc_2'), ('the', 'ε'), ('usa', 'countryid(usa)')"
568,568,what is the smallest city in state_name,answer(smallest(city(loc_2(stateid(state_name))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('smallest', 'smallest'), ('city', 'city'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
569,569,what is the smallest city in state_name,answer(smallest(city(loc_2(stateid(state_name))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('smallest', 'smallest'), ('city', 'city'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
570,570,what is the smallest city in state_name,answer(smallest(city(loc_2(stateid(state_name))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('smallest', 'smallest'), ('city', 'city'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
571,571,what is the smallest city in the largest state,answer(smallest(city(loc_2(largest(state(all)))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('smallest', 'smallest'), ('city', 'city'), ('in', 'loc_2'), ('the', 'ε'), ('largest', 'largest'), ('state', 'state(all)')"
572,572,what is the smallest city in the us,answer(smallest(city(loc_2(countryid(usa))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('smallest', 'smallest'), ('city', 'city'), ('in', 'loc_2'), ('the', 'ε'), ('us', 'countryid(usa)')"
573,573,what is the smallest city in the usa,answer(smallest(city(loc_2(countryid(usa))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('smallest', 'smallest'), ('city', 'city'), ('in', 'loc_2'), ('the', 'ε'), ('usa', 'countryid(usa)')"
574,574,what is the smallest city in state_name,answer(smallest(city(loc_2(stateid(state_name))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('smallest', 'smallest'), ('city', 'city'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
575,575,what is the smallest city of the smallest state in the us,answer(smallest(city(loc_2(smallest(state(loc_2(countryid(usa)))))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('smallest', 'smallest'), ('city', 'city'), ('of', 'loc_2'), ('the', 'ε'), ('smallest', 'smallest'), ('state', 'state'), ('in', 'loc_2'), ('the', 'ε'), ('us', 'countryid(usa)')"
576,576,what is the smallest state bordering state_name,answer(smallest(state(next_to_2(stateid(state_name))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('smallest', 'smallest'), ('state', 'state'), ('bordering', 'next_to_2'), ('state_name', 'stateid(state_name)')"
577,577,what is the smallest state bordering state_name,answer(smallest(state(next_to_2(stateid(state_name))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('smallest', 'smallest'), ('state', 'state'), ('bordering', 'next_to_2'), ('state_name', 'stateid(state_name)')"
578,578,what is the smallest state by area,answer(smallest_one(area_1(state(all)))),0,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('smallest', 'smallest_one'), ('state', 'state(all)'), ('by', 'ε'), ('area', 'area_1')"
579,579,what is the smallest state in the usa,answer(smallest(state(loc_2(countryid(usa))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('smallest', 'smallest'), ('state', 'state'), ('in', 'loc_2'), ('the', 'ε'), ('usa', 'countryid(usa)')"
580,580,what is the smallest state that borders state_name,answer(smallest(state(next_to_2(stateid(state_name))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('smallest', 'smallest'), ('state', 'state'), ('that', 'ε'), ('borders', 'next_to_2'), ('state_name', 'stateid(state_name)')"
581,581,what is the smallest state that borders the most states,answer(smallest(most(state(next_to_2(state(all)))))),0,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('smallest', 'smallest'), ('state', 'state'), ('that', 'ε'), ('borders', 'next_to_2'), ('the', 'ε'), ('most', 'most'), ('states', 'state(all)')"
582,582,what is the smallest state that the river_name river runs through,answer(smallest(state(traverse_1(riverid(river_name))))),0,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('smallest', 'smallest'), ('state', 'state'), ('that', 'ε'), ('the', 'ε'), ('river_name', 'riverid(river_name)'), ('river', 'ε'), ('runs', 'traverse_1'), ('through', 'ε')"
583,583,what is the smallest state through which the longest river runs,answer(smallest(state(traverse_1(longest(river(all)))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('smallest', 'smallest'), ('state', 'state'), ('through', 'traverse_1'), ('which', 'ε'), ('the', 'ε'), ('longest', 'longest'), ('river', 'river(all)'), ('runs', 'ε')"
584,584,what is the state that contains the highest point,answer(state(loc_1(highest(place(all))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('state', 'state'), ('that', 'ε'), ('contains', 'loc_1'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place(all)')"
585,585,what is the state with the highest elevation in the united states,answer(state(loc_1(highest(place(loc_2(countryid(usa))))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('state', 'state'), ('with', 'loc_1'), ('the', 'ε'), ('highest', 'highest'), ('elevation', 'place'), ('in', 'loc_2'), ('the', 'ε'), ('united', 'ε'), ('states', 'ε')"
586,586,what is the state with the largest area,answer(largest_one(area_1(state(all)))),0,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('state', 'state(all)'), ('with', 'ε'), ('the', 'ε'), ('largest', 'largest_one'), ('area', 'area_1')"
587,587,what is the state with the largest density in usa,answer(largest_one(density_1(state(loc_2(countryid(usa)))))),0,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('state', 'state'), ('with', 'ε'), ('the', 'ε'), ('largest', 'largest_one'), ('density', 'density_1'), ('in', 'loc_2'), ('usa', 'countryid(usa)')"
588,588,what is the state with the largest population density,answer(largest_one(density_1(state(all)))),0,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('state', 'state(all)'), ('with', 'ε'), ('the', 'ε'), ('largest', 'largest_one'), ('population', 'ε'), ('density', 'density_1')"
589,589,what is the state with the lowest point,answer(state(loc_1(lowest(place(all))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('state', 'state'), ('with', 'loc_1'), ('the', 'ε'), ('lowest', 'lowest')"
